ref	pos	CAP257/week_54
NC_001802.1	107	0
NC_001802.1	108	0
NC_001802.1	109	0
NC_001802.1	110	0
NC_001802.1	111	0
NC_001802.1	112	0
NC_001802.1	113	0
NC_001802.1	114	0
NC_001802.1	115	4
NC_001802.1	116	10
NC_001802.1	117	32
NC_001802.1	118	37
NC_001802.1	119	37
NC_001802.1	120	38
NC_001802.1	121	38
NC_001802.1	122	38
NC_001802.1	123	38
NC_001802.1	124	38
NC_001802.1	125	38
NC_001802.1	126	38
NC_001802.1	127	38
NC_001802.1	128	38
NC_001802.1	129	38
NC_001802.1	130	38
NC_001802.1	131	38
NC_001802.1	132	38
NC_001802.1	133	38
NC_001802.1	134	38
NC_001802.1	135	38
NC_001802.1	136	38
NC_001802.1	137	35
NC_001802.1	138	35
NC_001802.1	139	6
NC_001802.1	140	2
NC_001802.1	141	0
NC_001802.1	142	0
NC_001802.1	143	0
NC_001802.1	144	0
NC_001802.1	145	0
NC_001802.1	146	0
NC_001802.1	147	0
NC_001802.1	148	0
NC_001802.1	149	0
NC_001802.1	150	0
NC_001802.1	151	0
NC_001802.1	152	0
NC_001802.1	153	0
NC_001802.1	154	0
NC_001802.1	155	0
NC_001802.1	156	0
NC_001802.1	157	0
NC_001802.1	158	0
NC_001802.1	159	0
NC_001802.1	160	0
NC_001802.1	161	0
NC_001802.1	162	0
NC_001802.1	163	0
NC_001802.1	164	0
NC_001802.1	165	0
NC_001802.1	166	0
NC_001802.1	167	0
NC_001802.1	168	0
NC_001802.1	169	0
NC_001802.1	170	0
NC_001802.1	171	0
NC_001802.1	172	0
NC_001802.1	173	0
NC_001802.1	174	0
NC_001802.1	175	0
NC_001802.1	176	0
NC_001802.1	177	0
NC_001802.1	178	0
NC_001802.1	179	0
NC_001802.1	180	0
NC_001802.1	181	0
NC_001802.1	182	0
NC_001802.1	183	0
NC_001802.1	184	0
NC_001802.1	185	0
NC_001802.1	186	0
NC_001802.1	187	0
NC_001802.1	188	0
NC_001802.1	189	0
NC_001802.1	190	0
NC_001802.1	191	0
NC_001802.1	192	0
NC_001802.1	193	0
NC_001802.1	194	0
NC_001802.1	195	0
NC_001802.1	196	0
NC_001802.1	197	0
NC_001802.1	198	0
NC_001802.1	199	0
NC_001802.1	200	0
NC_001802.1	201	0
NC_001802.1	202	0
NC_001802.1	203	0
NC_001802.1	204	0
NC_001802.1	205	0
NC_001802.1	206	0
NC_001802.1	207	0
NC_001802.1	208	0
NC_001802.1	209	0
NC_001802.1	210	0
NC_001802.1	211	0
NC_001802.1	212	0
NC_001802.1	213	0
NC_001802.1	214	0
NC_001802.1	215	0
NC_001802.1	216	0
NC_001802.1	217	0
NC_001802.1	218	0
NC_001802.1	219	0
NC_001802.1	220	0
NC_001802.1	221	0
NC_001802.1	222	0
NC_001802.1	223	0
NC_001802.1	224	0
NC_001802.1	225	0
NC_001802.1	226	0
NC_001802.1	227	0
NC_001802.1	228	0
NC_001802.1	229	0
NC_001802.1	230	0
NC_001802.1	231	0
NC_001802.1	232	0
NC_001802.1	233	0
NC_001802.1	234	0
NC_001802.1	235	0
NC_001802.1	236	0
NC_001802.1	237	0
NC_001802.1	238	0
NC_001802.1	239	0
NC_001802.1	240	0
NC_001802.1	241	0
NC_001802.1	242	0
NC_001802.1	243	0
NC_001802.1	244	0
NC_001802.1	245	0
NC_001802.1	246	0
NC_001802.1	247	0
NC_001802.1	248	0
NC_001802.1	249	0
NC_001802.1	250	0
NC_001802.1	251	0
NC_001802.1	252	0
NC_001802.1	253	0
NC_001802.1	254	0
NC_001802.1	255	0
NC_001802.1	256	0
NC_001802.1	257	0
NC_001802.1	258	0
NC_001802.1	259	0
NC_001802.1	260	0
NC_001802.1	261	0
NC_001802.1	262	0
NC_001802.1	263	0
NC_001802.1	264	0
NC_001802.1	265	0
NC_001802.1	266	0
NC_001802.1	267	0
NC_001802.1	268	0
NC_001802.1	269	0
NC_001802.1	270	0
NC_001802.1	271	0
NC_001802.1	272	0
NC_001802.1	273	0
NC_001802.1	274	0
NC_001802.1	275	0
NC_001802.1	276	0
NC_001802.1	277	0
NC_001802.1	278	0
NC_001802.1	279	0
NC_001802.1	280	0
NC_001802.1	281	0
NC_001802.1	282	0
NC_001802.1	283	0
NC_001802.1	284	0
NC_001802.1	285	0
NC_001802.1	286	0
NC_001802.1	287	0
NC_001802.1	288	0
NC_001802.1	289	0
NC_001802.1	290	0
NC_001802.1	291	0
NC_001802.1	292	0
NC_001802.1	293	0
NC_001802.1	294	0
NC_001802.1	295	0
NC_001802.1	296	0
NC_001802.1	297	0
NC_001802.1	298	0
NC_001802.1	299	0
NC_001802.1	300	0
NC_001802.1	301	0
NC_001802.1	302	0
NC_001802.1	303	0
NC_001802.1	304	0
NC_001802.1	305	0
NC_001802.1	306	0
NC_001802.1	307	0
NC_001802.1	308	0
NC_001802.1	309	0
NC_001802.1	310	0
NC_001802.1	311	0
NC_001802.1	312	0
NC_001802.1	313	0
NC_001802.1	314	0
NC_001802.1	315	0
NC_001802.1	316	0
NC_001802.1	317	0
NC_001802.1	318	0
NC_001802.1	319	0
NC_001802.1	320	0
NC_001802.1	321	0
NC_001802.1	322	0
NC_001802.1	323	0
NC_001802.1	324	0
NC_001802.1	325	0
NC_001802.1	326	0
NC_001802.1	327	0
NC_001802.1	328	0
NC_001802.1	329	0
NC_001802.1	330	0
NC_001802.1	331	0
NC_001802.1	332	0
NC_001802.1	333	0
NC_001802.1	334	0
NC_001802.1	335	0
NC_001802.1	336	0
NC_001802.1	337	0
NC_001802.1	338	0
NC_001802.1	339	0
NC_001802.1	340	0
NC_001802.1	341	0
NC_001802.1	342	0
NC_001802.1	343	0
NC_001802.1	344	0
NC_001802.1	345	0
NC_001802.1	346	0
NC_001802.1	347	0
NC_001802.1	348	0
NC_001802.1	349	0
NC_001802.1	350	0
NC_001802.1	351	0
NC_001802.1	352	0
NC_001802.1	353	0
NC_001802.1	354	0
NC_001802.1	355	0
NC_001802.1	356	0
NC_001802.1	357	0
NC_001802.1	358	0
NC_001802.1	359	0
NC_001802.1	360	0
NC_001802.1	361	0
NC_001802.1	362	0
NC_001802.1	363	0
NC_001802.1	364	0
NC_001802.1	365	0
NC_001802.1	366	0
NC_001802.1	367	0
NC_001802.1	368	0
NC_001802.1	369	0
NC_001802.1	370	0
NC_001802.1	371	0
NC_001802.1	372	0
NC_001802.1	373	0
NC_001802.1	374	0
NC_001802.1	375	0
NC_001802.1	376	0
NC_001802.1	377	0
NC_001802.1	378	0
NC_001802.1	379	0
NC_001802.1	380	0
NC_001802.1	381	0
NC_001802.1	382	0
NC_001802.1	383	0
NC_001802.1	384	0
NC_001802.1	385	0
NC_001802.1	386	0
NC_001802.1	387	0
NC_001802.1	388	0
NC_001802.1	389	0
NC_001802.1	390	0
NC_001802.1	391	0
NC_001802.1	392	0
NC_001802.1	393	0
NC_001802.1	394	0
NC_001802.1	395	0
NC_001802.1	396	0
NC_001802.1	397	0
NC_001802.1	398	0
NC_001802.1	399	0
NC_001802.1	400	0
NC_001802.1	401	0
NC_001802.1	402	0
NC_001802.1	403	0
NC_001802.1	404	0
NC_001802.1	405	0
NC_001802.1	406	0
NC_001802.1	407	0
NC_001802.1	408	0
NC_001802.1	409	0
NC_001802.1	410	0
NC_001802.1	411	0
NC_001802.1	412	0
NC_001802.1	413	0
NC_001802.1	414	0
NC_001802.1	415	0
NC_001802.1	416	0
NC_001802.1	417	0
NC_001802.1	418	0
NC_001802.1	419	0
NC_001802.1	420	0
NC_001802.1	421	0
NC_001802.1	422	0
NC_001802.1	423	0
NC_001802.1	424	0
NC_001802.1	425	0
NC_001802.1	426	0
NC_001802.1	427	0
NC_001802.1	428	0
NC_001802.1	429	0
NC_001802.1	430	0
NC_001802.1	431	0
NC_001802.1	432	0
NC_001802.1	433	0
NC_001802.1	434	0
NC_001802.1	435	0
NC_001802.1	436	0
NC_001802.1	437	0
NC_001802.1	438	0
NC_001802.1	439	0
NC_001802.1	440	0
NC_001802.1	441	0
NC_001802.1	442	0
NC_001802.1	443	0
NC_001802.1	444	0
NC_001802.1	445	0
NC_001802.1	446	0
NC_001802.1	447	0
NC_001802.1	448	0
NC_001802.1	449	0
NC_001802.1	450	0
NC_001802.1	451	0
NC_001802.1	452	0
NC_001802.1	453	0
NC_001802.1	454	0
NC_001802.1	455	0
NC_001802.1	456	0
NC_001802.1	457	0
NC_001802.1	458	0
NC_001802.1	459	0
NC_001802.1	460	0
NC_001802.1	461	0
NC_001802.1	462	0
NC_001802.1	463	0
NC_001802.1	464	0
NC_001802.1	465	0
NC_001802.1	466	0
NC_001802.1	467	0
NC_001802.1	468	0
NC_001802.1	469	0
NC_001802.1	470	0
NC_001802.1	471	0
NC_001802.1	472	0
NC_001802.1	473	0
NC_001802.1	474	0
NC_001802.1	475	0
NC_001802.1	476	0
NC_001802.1	477	0
NC_001802.1	478	0
NC_001802.1	479	0
NC_001802.1	480	0
NC_001802.1	481	0
NC_001802.1	482	0
NC_001802.1	483	0
NC_001802.1	484	0
NC_001802.1	485	0
NC_001802.1	486	0
NC_001802.1	487	0
NC_001802.1	488	0
NC_001802.1	489	0
NC_001802.1	490	0
NC_001802.1	491	0
NC_001802.1	492	0
NC_001802.1	493	0
NC_001802.1	494	0
NC_001802.1	495	0
NC_001802.1	496	0
NC_001802.1	497	0
NC_001802.1	498	0
NC_001802.1	499	0
NC_001802.1	500	0
NC_001802.1	501	0
NC_001802.1	502	0
NC_001802.1	503	0
NC_001802.1	504	0
NC_001802.1	505	0
NC_001802.1	506	0
NC_001802.1	507	0
NC_001802.1	508	0
NC_001802.1	509	0
NC_001802.1	510	0
NC_001802.1	511	0
NC_001802.1	512	0
NC_001802.1	513	0
NC_001802.1	514	0
NC_001802.1	515	0
NC_001802.1	516	0
NC_001802.1	517	0
NC_001802.1	518	0
NC_001802.1	519	0
NC_001802.1	520	0
NC_001802.1	521	0
NC_001802.1	522	0
NC_001802.1	523	0
NC_001802.1	524	0
NC_001802.1	525	0
NC_001802.1	526	0
NC_001802.1	527	0
NC_001802.1	528	0
NC_001802.1	529	0
NC_001802.1	530	0
NC_001802.1	531	0
NC_001802.1	532	0
NC_001802.1	533	0
NC_001802.1	534	0
NC_001802.1	535	0
NC_001802.1	536	0
NC_001802.1	537	0
NC_001802.1	538	0
NC_001802.1	539	0
NC_001802.1	540	0
NC_001802.1	541	0
NC_001802.1	542	0
NC_001802.1	543	0
NC_001802.1	544	0
NC_001802.1	545	0
NC_001802.1	546	0
NC_001802.1	547	0
NC_001802.1	548	0
NC_001802.1	549	0
NC_001802.1	550	0
NC_001802.1	551	0
NC_001802.1	552	0
NC_001802.1	553	0
NC_001802.1	554	0
NC_001802.1	555	0
NC_001802.1	556	0
NC_001802.1	557	0
NC_001802.1	558	0
NC_001802.1	559	0
NC_001802.1	560	0
NC_001802.1	561	0
NC_001802.1	562	0
NC_001802.1	563	0
NC_001802.1	564	0
NC_001802.1	565	0
NC_001802.1	566	0
NC_001802.1	567	0
NC_001802.1	568	0
NC_001802.1	569	0
NC_001802.1	570	0
NC_001802.1	571	0
NC_001802.1	572	0
NC_001802.1	573	0
NC_001802.1	574	0
NC_001802.1	575	0
NC_001802.1	576	0
NC_001802.1	577	0
NC_001802.1	578	0
NC_001802.1	579	0
NC_001802.1	580	0
NC_001802.1	581	0
NC_001802.1	582	0
NC_001802.1	583	0
NC_001802.1	584	0
NC_001802.1	585	0
NC_001802.1	586	0
NC_001802.1	587	0
NC_001802.1	588	0
NC_001802.1	589	0
NC_001802.1	590	0
NC_001802.1	591	0
NC_001802.1	592	0
NC_001802.1	593	0
NC_001802.1	594	0
NC_001802.1	595	0
NC_001802.1	596	0
NC_001802.1	597	0
NC_001802.1	598	0
NC_001802.1	599	0
NC_001802.1	600	0
NC_001802.1	601	0
NC_001802.1	602	0
NC_001802.1	603	0
NC_001802.1	604	0
NC_001802.1	605	0
NC_001802.1	606	0
NC_001802.1	607	0
NC_001802.1	608	0
NC_001802.1	609	0
NC_001802.1	610	0
NC_001802.1	611	0
NC_001802.1	612	0
NC_001802.1	613	0
NC_001802.1	614	0
NC_001802.1	615	0
NC_001802.1	616	0
NC_001802.1	617	0
NC_001802.1	618	0
NC_001802.1	619	0
NC_001802.1	620	0
NC_001802.1	621	0
NC_001802.1	622	0
NC_001802.1	623	0
NC_001802.1	624	0
NC_001802.1	625	0
NC_001802.1	626	0
NC_001802.1	627	0
NC_001802.1	628	0
NC_001802.1	629	0
NC_001802.1	630	0
NC_001802.1	631	0
NC_001802.1	632	0
NC_001802.1	633	0
NC_001802.1	634	0
NC_001802.1	635	0
NC_001802.1	636	0
NC_001802.1	637	0
NC_001802.1	638	0
NC_001802.1	639	0
NC_001802.1	640	0
NC_001802.1	641	0
NC_001802.1	642	0
NC_001802.1	643	0
NC_001802.1	644	0
NC_001802.1	645	0
NC_001802.1	646	0
NC_001802.1	647	0
NC_001802.1	648	0
NC_001802.1	649	0
NC_001802.1	650	0
NC_001802.1	651	0
NC_001802.1	652	0
NC_001802.1	653	0
NC_001802.1	654	0
NC_001802.1	655	0
NC_001802.1	656	0
NC_001802.1	657	0
NC_001802.1	658	0
NC_001802.1	659	0
NC_001802.1	660	0
NC_001802.1	661	0
NC_001802.1	662	0
NC_001802.1	663	0
NC_001802.1	664	0
NC_001802.1	665	0
NC_001802.1	666	0
NC_001802.1	667	0
NC_001802.1	668	0
NC_001802.1	669	0
NC_001802.1	670	0
NC_001802.1	671	0
NC_001802.1	672	0
NC_001802.1	673	0
NC_001802.1	674	0
NC_001802.1	675	0
NC_001802.1	676	0
NC_001802.1	677	0
NC_001802.1	678	0
NC_001802.1	679	0
NC_001802.1	680	0
NC_001802.1	681	0
NC_001802.1	682	0
NC_001802.1	683	0
NC_001802.1	684	0
NC_001802.1	685	0
NC_001802.1	686	0
NC_001802.1	687	0
NC_001802.1	688	0
NC_001802.1	689	0
NC_001802.1	690	0
NC_001802.1	691	0
NC_001802.1	692	0
NC_001802.1	693	0
NC_001802.1	694	0
NC_001802.1	695	0
NC_001802.1	696	0
NC_001802.1	697	0
NC_001802.1	698	0
NC_001802.1	699	0
NC_001802.1	700	0
NC_001802.1	701	0
NC_001802.1	702	0
NC_001802.1	703	0
NC_001802.1	704	0
NC_001802.1	705	0
NC_001802.1	706	0
NC_001802.1	707	0
NC_001802.1	708	0
NC_001802.1	709	0
NC_001802.1	710	0
NC_001802.1	711	0
NC_001802.1	712	0
NC_001802.1	713	0
NC_001802.1	714	0
NC_001802.1	715	0
NC_001802.1	716	0
NC_001802.1	717	0
NC_001802.1	718	0
NC_001802.1	719	0
NC_001802.1	720	0
NC_001802.1	721	0
NC_001802.1	722	0
NC_001802.1	723	0
NC_001802.1	724	0
NC_001802.1	725	0
NC_001802.1	726	0
NC_001802.1	727	0
NC_001802.1	728	0
NC_001802.1	729	0
NC_001802.1	730	0
NC_001802.1	731	0
NC_001802.1	732	0
NC_001802.1	733	0
NC_001802.1	734	0
NC_001802.1	735	0
NC_001802.1	736	0
NC_001802.1	737	0
NC_001802.1	738	0
NC_001802.1	739	0
NC_001802.1	740	0
NC_001802.1	741	0
NC_001802.1	742	0
NC_001802.1	743	0
NC_001802.1	744	0
NC_001802.1	745	0
NC_001802.1	746	0
NC_001802.1	747	0
NC_001802.1	748	0
NC_001802.1	749	0
NC_001802.1	750	0
NC_001802.1	751	0
NC_001802.1	752	0
NC_001802.1	753	0
NC_001802.1	754	0
NC_001802.1	755	0
NC_001802.1	756	0
NC_001802.1	757	0
NC_001802.1	758	0
NC_001802.1	759	0
NC_001802.1	760	0
NC_001802.1	761	0
NC_001802.1	762	0
NC_001802.1	763	0
NC_001802.1	764	0
NC_001802.1	765	0
NC_001802.1	766	0
NC_001802.1	767	0
NC_001802.1	768	0
NC_001802.1	769	0
NC_001802.1	770	0
NC_001802.1	771	0
NC_001802.1	772	0
NC_001802.1	773	0
NC_001802.1	774	0
NC_001802.1	775	0
NC_001802.1	776	0
NC_001802.1	777	0
NC_001802.1	778	0
NC_001802.1	779	0
NC_001802.1	780	0
NC_001802.1	781	0
NC_001802.1	782	0
NC_001802.1	783	0
NC_001802.1	784	0
NC_001802.1	785	32
NC_001802.1	786	232
NC_001802.1	787	264
NC_001802.1	788	358
NC_001802.1	789	1040
NC_001802.1	790	2575
NC_001802.1	791	2583
NC_001802.1	792	2602
NC_001802.1	793	2612
NC_001802.1	794	2620
NC_001802.1	795	2628
NC_001802.1	796	2640
NC_001802.1	797	2644
NC_001802.1	798	2650
NC_001802.1	799	2651
NC_001802.1	800	2652
NC_001802.1	801	2656
NC_001802.1	802	2663
NC_001802.1	803	2666
NC_001802.1	804	2669
NC_001802.1	805	2670
NC_001802.1	806	2674
NC_001802.1	807	2681
NC_001802.1	808	2684
NC_001802.1	809	2685
NC_001802.1	810	2685
NC_001802.1	811	2686
NC_001802.1	812	2686
NC_001802.1	813	2686
NC_001802.1	814	2682
NC_001802.1	815	2682
NC_001802.1	816	2682
NC_001802.1	817	2682
NC_001802.1	818	2683
NC_001802.1	819	2683
NC_001802.1	820	2684
NC_001802.1	821	2684
NC_001802.1	822	2684
NC_001802.1	823	2684
NC_001802.1	824	2684
NC_001802.1	825	2684
NC_001802.1	826	2684
NC_001802.1	827	2684
NC_001802.1	828	2684
NC_001802.1	829	2684
NC_001802.1	830	2684
NC_001802.1	831	2684
NC_001802.1	832	2684
NC_001802.1	833	2684
NC_001802.1	834	2692
NC_001802.1	835	2692
NC_001802.1	836	2692
NC_001802.1	837	2692
NC_001802.1	838	2692
NC_001802.1	839	2692
NC_001802.1	840	2692
NC_001802.1	841	2692
NC_001802.1	842	2692
NC_001802.1	843	2692
NC_001802.1	844	2692
NC_001802.1	845	2692
NC_001802.1	846	2692
NC_001802.1	847	2693
NC_001802.1	848	2693
NC_001802.1	849	2693
NC_001802.1	850	2693
NC_001802.1	851	2693
NC_001802.1	852	2693
NC_001802.1	853	2693
NC_001802.1	854	2693
NC_001802.1	855	2693
NC_001802.1	856	2693
NC_001802.1	857	2697
NC_001802.1	858	2698
NC_001802.1	859	2698
NC_001802.1	860	2699
NC_001802.1	861	2699
NC_001802.1	862	2699
NC_001802.1	863	2702
NC_001802.1	864	2703
NC_001802.1	865	2703
NC_001802.1	866	2703
NC_001802.1	867	2703
NC_001802.1	868	2703
NC_001802.1	869	2703
NC_001802.1	870	2703
NC_001802.1	871	2703
NC_001802.1	872	2703
NC_001802.1	873	2703
NC_001802.1	874	2704
NC_001802.1	875	2704
NC_001802.1	876	2704
NC_001802.1	877	2704
NC_001802.1	878	2704
NC_001802.1	879	2704
NC_001802.1	880	2704
NC_001802.1	881	2705
NC_001802.1	882	2706
NC_001802.1	883	2706
NC_001802.1	884	2706
NC_001802.1	885	2706
NC_001802.1	886	2706
NC_001802.1	887	2706
NC_001802.1	888	2706
NC_001802.1	889	2706
NC_001802.1	890	2715
NC_001802.1	891	2715
NC_001802.1	892	2715
NC_001802.1	893	2715
NC_001802.1	894	2717
NC_001802.1	895	2717
NC_001802.1	896	2717
NC_001802.1	897	2717
NC_001802.1	898	2717
NC_001802.1	899	2717
NC_001802.1	900	2717
NC_001802.1	901	2717
NC_001802.1	902	2717
NC_001802.1	903	2717
NC_001802.1	904	2717
NC_001802.1	905	2717
NC_001802.1	906	2717
NC_001802.1	907	2717
NC_001802.1	908	2717
NC_001802.1	909	2717
NC_001802.1	910	2717
NC_001802.1	911	2717
NC_001802.1	912	2716
NC_001802.1	913	2716
NC_001802.1	914	2716
NC_001802.1	915	2716
NC_001802.1	916	2716
NC_001802.1	917	2716
NC_001802.1	918	2716
NC_001802.1	919	2716
NC_001802.1	920	2716
NC_001802.1	921	2716
NC_001802.1	922	2716
NC_001802.1	923	2716
NC_001802.1	924	2716
NC_001802.1	925	2716
NC_001802.1	926	2716
NC_001802.1	927	2716
NC_001802.1	928	2716
NC_001802.1	929	2716
NC_001802.1	930	2716
NC_001802.1	931	2716
NC_001802.1	932	2716
NC_001802.1	933	2716
NC_001802.1	934	2716
NC_001802.1	935	2716
NC_001802.1	936	2716
NC_001802.1	937	2716
NC_001802.1	938	2716
NC_001802.1	939	2717
NC_001802.1	940	2718
NC_001802.1	941	2718
NC_001802.1	942	2719
NC_001802.1	943	2719
NC_001802.1	944	2719
NC_001802.1	945	2719
NC_001802.1	946	2719
NC_001802.1	947	2719
NC_001802.1	948	2719
NC_001802.1	949	2719
NC_001802.1	950	2719
NC_001802.1	951	2719
NC_001802.1	952	2720
NC_001802.1	953	2721
NC_001802.1	954	2721
NC_001802.1	955	2721
NC_001802.1	956	2721
NC_001802.1	957	2721
NC_001802.1	958	2721
NC_001802.1	959	2721
NC_001802.1	960	2721
NC_001802.1	961	2721
NC_001802.1	962	2721
NC_001802.1	963	2721
NC_001802.1	964	2721
NC_001802.1	965	2721
NC_001802.1	966	2721
NC_001802.1	967	2721
NC_001802.1	968	2721
NC_001802.1	969	2721
NC_001802.1	970	2705
NC_001802.1	971	2705
NC_001802.1	972	2705
NC_001802.1	973	2705
NC_001802.1	974	2705
NC_001802.1	975	2720
NC_001802.1	976	2721
NC_001802.1	977	2721
NC_001802.1	978	2721
NC_001802.1	979	2722
NC_001802.1	980	2722
NC_001802.1	981	2722
NC_001802.1	982	2722
NC_001802.1	983	2723
NC_001802.1	984	2723
NC_001802.1	985	2723
NC_001802.1	986	2723
NC_001802.1	987	2723
NC_001802.1	988	2723
NC_001802.1	989	2724
NC_001802.1	990	2724
NC_001802.1	991	2724
NC_001802.1	992	2726
NC_001802.1	993	2727
NC_001802.1	994	2730
NC_001802.1	995	2731
NC_001802.1	996	2731
NC_001802.1	997	2732
NC_001802.1	998	2732
NC_001802.1	999	2734
NC_001802.1	1000	2734
NC_001802.1	1001	2734
NC_001802.1	1002	2730
NC_001802.1	1003	2579
NC_001802.1	1004	2579
NC_001802.1	1005	2579
NC_001802.1	1006	2579
NC_001802.1	1007	2579
NC_001802.1	1008	2579
NC_001802.1	1009	2579
NC_001802.1	1010	2591
NC_001802.1	1011	2711
NC_001802.1	1012	2726
NC_001802.1	1013	2776
NC_001802.1	1014	2827
NC_001802.1	1015	2857
NC_001802.1	1016	2876
NC_001802.1	1017	2898
NC_001802.1	1018	2924
NC_001802.1	1019	2982
NC_001802.1	1020	3027
NC_001802.1	1021	3039
NC_001802.1	1022	3118
NC_001802.1	1023	3166
NC_001802.1	1024	3173
NC_001802.1	1025	3149
NC_001802.1	1026	3146
NC_001802.1	1027	3201
NC_001802.1	1028	3228
NC_001802.1	1029	3239
NC_001802.1	1030	3354
NC_001802.1	1031	3388
NC_001802.1	1032	3426
NC_001802.1	1033	3436
NC_001802.1	1034	3452
NC_001802.1	1035	3471
NC_001802.1	1036	3484
NC_001802.1	1037	3494
NC_001802.1	1038	3505
NC_001802.1	1039	3505
NC_001802.1	1040	3503
NC_001802.1	1041	3500
NC_001802.1	1042	3508
NC_001802.1	1043	3509
NC_001802.1	1044	3510
NC_001802.1	1045	3508
NC_001802.1	1046	3509
NC_001802.1	1047	3510
NC_001802.1	1048	3499
NC_001802.1	1049	3492
NC_001802.1	1050	3453
NC_001802.1	1051	3441
NC_001802.1	1052	3434
NC_001802.1	1053	1237
NC_001802.1	1054	1236
NC_001802.1	1055	1229
NC_001802.1	1056	1218
NC_001802.1	1057	1211
NC_001802.1	1058	1211
NC_001802.1	1059	1201
NC_001802.1	1060	1186
NC_001802.1	1061	1171
NC_001802.1	1062	1171
NC_001802.1	1063	1242
NC_001802.1	1064	1242
NC_001802.1	1065	1244
NC_001802.1	1066	1245
NC_001802.1	1067	1245
NC_001802.1	1068	1243
NC_001802.1	1069	1199
NC_001802.1	1070	1199
NC_001802.1	1071	1200
NC_001802.1	1072	1200
NC_001802.1	1073	1211
NC_001802.1	1074	2206
NC_001802.1	1075	2217
NC_001802.1	1076	2219
NC_001802.1	1077	2219
NC_001802.1	1078	2220
NC_001802.1	1079	2220
NC_001802.1	1080	2222
NC_001802.1	1081	2257
NC_001802.1	1082	2265
NC_001802.1	1083	2271
NC_001802.1	1084	2270
NC_001802.1	1085	2268
NC_001802.1	1086	2268
NC_001802.1	1087	2225
NC_001802.1	1088	2225
NC_001802.1	1089	2226
NC_001802.1	1090	2229
NC_001802.1	1091	2234
NC_001802.1	1092	2237
NC_001802.1	1093	2237
NC_001802.1	1094	2238
NC_001802.1	1095	2238
NC_001802.1	1096	2238
NC_001802.1	1097	2238
NC_001802.1	1098	2238
NC_001802.1	1099	2238
NC_001802.1	1100	2238
NC_001802.1	1101	2238
NC_001802.1	1102	2238
NC_001802.1	1103	2238
NC_001802.1	1104	2238
NC_001802.1	1105	2238
NC_001802.1	1106	2213
NC_001802.1	1107	2213
NC_001802.1	1108	2213
NC_001802.1	1109	2213
NC_001802.1	1110	2213
NC_001802.1	1111	2213
NC_001802.1	1112	2213
NC_001802.1	1113	2213
NC_001802.1	1114	2213
NC_001802.1	1115	2213
NC_001802.1	1116	2213
NC_001802.1	1117	2213
NC_001802.1	1118	2213
NC_001802.1	1119	2213
NC_001802.1	1120	2213
NC_001802.1	1121	2213
NC_001802.1	1122	2212
NC_001802.1	1123	2209
NC_001802.1	1124	2209
NC_001802.1	1125	2209
