ref	pos	CAP257/week_161
NC_001802.1	107	0
NC_001802.1	108	0
NC_001802.1	109	0
NC_001802.1	110	0
NC_001802.1	111	0
NC_001802.1	112	0
NC_001802.1	113	0
NC_001802.1	114	0
NC_001802.1	115	2
NC_001802.1	116	2
NC_001802.1	117	6
NC_001802.1	118	6
NC_001802.1	119	6
NC_001802.1	120	6
NC_001802.1	121	6
NC_001802.1	122	6
NC_001802.1	123	6
NC_001802.1	124	6
NC_001802.1	125	6
NC_001802.1	126	6
NC_001802.1	127	6
NC_001802.1	128	6
NC_001802.1	129	6
NC_001802.1	130	6
NC_001802.1	131	6
NC_001802.1	132	6
NC_001802.1	133	6
NC_001802.1	134	6
NC_001802.1	135	6
NC_001802.1	136	6
NC_001802.1	137	6
NC_001802.1	138	6
NC_001802.1	139	2
NC_001802.1	140	0
NC_001802.1	141	0
NC_001802.1	142	0
NC_001802.1	143	0
NC_001802.1	144	0
NC_001802.1	145	0
NC_001802.1	146	0
NC_001802.1	147	0
NC_001802.1	148	0
NC_001802.1	149	0
NC_001802.1	150	0
NC_001802.1	151	0
NC_001802.1	152	0
NC_001802.1	153	0
NC_001802.1	154	0
NC_001802.1	155	0
NC_001802.1	156	0
NC_001802.1	157	0
NC_001802.1	158	0
NC_001802.1	159	0
NC_001802.1	160	0
NC_001802.1	161	0
NC_001802.1	162	0
NC_001802.1	163	0
NC_001802.1	164	0
NC_001802.1	165	0
NC_001802.1	166	0
NC_001802.1	167	0
NC_001802.1	168	0
NC_001802.1	169	0
NC_001802.1	170	0
NC_001802.1	171	0
NC_001802.1	172	0
NC_001802.1	173	0
NC_001802.1	174	0
NC_001802.1	175	0
NC_001802.1	176	0
NC_001802.1	177	0
NC_001802.1	178	0
NC_001802.1	179	0
NC_001802.1	180	0
NC_001802.1	181	0
NC_001802.1	182	0
NC_001802.1	183	0
NC_001802.1	184	0
NC_001802.1	185	0
NC_001802.1	186	0
NC_001802.1	187	0
NC_001802.1	188	0
NC_001802.1	189	0
NC_001802.1	190	0
NC_001802.1	191	0
NC_001802.1	192	0
NC_001802.1	193	0
NC_001802.1	194	0
NC_001802.1	195	0
NC_001802.1	196	0
NC_001802.1	197	0
NC_001802.1	198	0
NC_001802.1	199	0
NC_001802.1	200	0
NC_001802.1	201	0
NC_001802.1	202	0
NC_001802.1	203	0
NC_001802.1	204	0
NC_001802.1	205	0
NC_001802.1	206	0
NC_001802.1	207	0
NC_001802.1	208	0
NC_001802.1	209	0
NC_001802.1	210	0
NC_001802.1	211	0
NC_001802.1	212	0
NC_001802.1	213	0
NC_001802.1	214	0
NC_001802.1	215	0
NC_001802.1	216	0
NC_001802.1	217	0
NC_001802.1	218	0
NC_001802.1	219	0
NC_001802.1	220	0
NC_001802.1	221	0
NC_001802.1	222	0
NC_001802.1	223	0
NC_001802.1	224	0
NC_001802.1	225	0
NC_001802.1	226	0
NC_001802.1	227	0
NC_001802.1	228	0
NC_001802.1	229	0
NC_001802.1	230	0
NC_001802.1	231	0
NC_001802.1	232	0
NC_001802.1	233	0
NC_001802.1	234	0
NC_001802.1	235	0
NC_001802.1	236	0
NC_001802.1	237	0
NC_001802.1	238	0
NC_001802.1	239	0
NC_001802.1	240	0
NC_001802.1	241	0
NC_001802.1	242	0
NC_001802.1	243	0
NC_001802.1	244	0
NC_001802.1	245	0
NC_001802.1	246	0
NC_001802.1	247	0
NC_001802.1	248	0
NC_001802.1	249	0
NC_001802.1	250	0
NC_001802.1	251	0
NC_001802.1	252	0
NC_001802.1	253	0
NC_001802.1	254	0
NC_001802.1	255	0
NC_001802.1	256	0
NC_001802.1	257	0
NC_001802.1	258	0
NC_001802.1	259	0
NC_001802.1	260	0
NC_001802.1	261	0
NC_001802.1	262	0
NC_001802.1	263	0
NC_001802.1	264	0
NC_001802.1	265	0
NC_001802.1	266	0
NC_001802.1	267	0
NC_001802.1	268	0
NC_001802.1	269	0
NC_001802.1	270	0
NC_001802.1	271	0
NC_001802.1	272	0
NC_001802.1	273	0
NC_001802.1	274	0
NC_001802.1	275	0
NC_001802.1	276	0
NC_001802.1	277	0
NC_001802.1	278	0
NC_001802.1	279	0
NC_001802.1	280	0
NC_001802.1	281	0
NC_001802.1	282	0
NC_001802.1	283	0
NC_001802.1	284	0
NC_001802.1	285	0
NC_001802.1	286	0
NC_001802.1	287	0
NC_001802.1	288	0
NC_001802.1	289	0
NC_001802.1	290	0
NC_001802.1	291	0
NC_001802.1	292	0
NC_001802.1	293	0
NC_001802.1	294	0
NC_001802.1	295	0
NC_001802.1	296	0
NC_001802.1	297	0
NC_001802.1	298	0
NC_001802.1	299	0
NC_001802.1	300	0
NC_001802.1	301	0
NC_001802.1	302	0
NC_001802.1	303	0
NC_001802.1	304	0
NC_001802.1	305	0
NC_001802.1	306	0
NC_001802.1	307	0
NC_001802.1	308	0
NC_001802.1	309	0
NC_001802.1	310	0
NC_001802.1	311	0
NC_001802.1	312	0
NC_001802.1	313	0
NC_001802.1	314	0
NC_001802.1	315	0
NC_001802.1	316	0
NC_001802.1	317	0
NC_001802.1	318	0
NC_001802.1	319	0
NC_001802.1	320	0
NC_001802.1	321	0
NC_001802.1	322	0
NC_001802.1	323	0
NC_001802.1	324	0
NC_001802.1	325	0
NC_001802.1	326	0
NC_001802.1	327	0
NC_001802.1	328	0
NC_001802.1	329	0
NC_001802.1	330	0
NC_001802.1	331	0
NC_001802.1	332	0
NC_001802.1	333	0
NC_001802.1	334	0
NC_001802.1	335	0
NC_001802.1	336	0
NC_001802.1	337	0
NC_001802.1	338	0
NC_001802.1	339	0
NC_001802.1	340	0
NC_001802.1	341	0
NC_001802.1	342	0
NC_001802.1	343	0
NC_001802.1	344	0
NC_001802.1	345	0
NC_001802.1	346	0
NC_001802.1	347	0
NC_001802.1	348	0
NC_001802.1	349	0
NC_001802.1	350	0
NC_001802.1	351	0
NC_001802.1	352	0
NC_001802.1	353	0
NC_001802.1	354	0
NC_001802.1	355	0
NC_001802.1	356	0
NC_001802.1	357	0
NC_001802.1	358	0
NC_001802.1	359	0
NC_001802.1	360	0
NC_001802.1	361	0
NC_001802.1	362	0
NC_001802.1	363	0
NC_001802.1	364	0
NC_001802.1	365	0
NC_001802.1	366	0
NC_001802.1	367	0
NC_001802.1	368	0
NC_001802.1	369	0
NC_001802.1	370	0
NC_001802.1	371	0
NC_001802.1	372	0
NC_001802.1	373	0
NC_001802.1	374	0
NC_001802.1	375	0
NC_001802.1	376	0
NC_001802.1	377	0
NC_001802.1	378	0
NC_001802.1	379	0
NC_001802.1	380	0
NC_001802.1	381	0
NC_001802.1	382	0
NC_001802.1	383	0
NC_001802.1	384	0
NC_001802.1	385	0
NC_001802.1	386	0
NC_001802.1	387	0
NC_001802.1	388	0
NC_001802.1	389	0
NC_001802.1	390	0
NC_001802.1	391	0
NC_001802.1	392	0
NC_001802.1	393	0
NC_001802.1	394	0
NC_001802.1	395	0
NC_001802.1	396	0
NC_001802.1	397	0
NC_001802.1	398	0
NC_001802.1	399	0
NC_001802.1	400	0
NC_001802.1	401	0
NC_001802.1	402	0
NC_001802.1	403	0
NC_001802.1	404	0
NC_001802.1	405	0
NC_001802.1	406	0
NC_001802.1	407	0
NC_001802.1	408	0
NC_001802.1	409	0
NC_001802.1	410	0
NC_001802.1	411	0
NC_001802.1	412	0
NC_001802.1	413	0
NC_001802.1	414	0
NC_001802.1	415	0
NC_001802.1	416	0
NC_001802.1	417	0
NC_001802.1	418	0
NC_001802.1	419	0
NC_001802.1	420	0
NC_001802.1	421	0
NC_001802.1	422	0
NC_001802.1	423	0
NC_001802.1	424	0
NC_001802.1	425	0
NC_001802.1	426	0
NC_001802.1	427	0
NC_001802.1	428	0
NC_001802.1	429	0
NC_001802.1	430	0
NC_001802.1	431	0
NC_001802.1	432	0
NC_001802.1	433	0
NC_001802.1	434	0
NC_001802.1	435	0
NC_001802.1	436	0
NC_001802.1	437	0
NC_001802.1	438	0
NC_001802.1	439	0
NC_001802.1	440	0
NC_001802.1	441	0
NC_001802.1	442	0
NC_001802.1	443	0
NC_001802.1	444	0
NC_001802.1	445	0
NC_001802.1	446	0
NC_001802.1	447	0
NC_001802.1	448	0
NC_001802.1	449	0
NC_001802.1	450	0
NC_001802.1	451	0
NC_001802.1	452	0
NC_001802.1	453	0
NC_001802.1	454	0
NC_001802.1	455	0
NC_001802.1	456	0
NC_001802.1	457	0
NC_001802.1	458	0
NC_001802.1	459	0
NC_001802.1	460	0
NC_001802.1	461	0
NC_001802.1	462	0
NC_001802.1	463	0
NC_001802.1	464	0
NC_001802.1	465	0
NC_001802.1	466	0
NC_001802.1	467	0
NC_001802.1	468	0
NC_001802.1	469	0
NC_001802.1	470	0
NC_001802.1	471	0
NC_001802.1	472	0
NC_001802.1	473	0
NC_001802.1	474	0
NC_001802.1	475	0
NC_001802.1	476	0
NC_001802.1	477	0
NC_001802.1	478	0
NC_001802.1	479	0
NC_001802.1	480	0
NC_001802.1	481	0
NC_001802.1	482	0
NC_001802.1	483	0
NC_001802.1	484	0
NC_001802.1	485	0
NC_001802.1	486	0
NC_001802.1	487	0
NC_001802.1	488	0
NC_001802.1	489	0
NC_001802.1	490	0
NC_001802.1	491	0
NC_001802.1	492	0
NC_001802.1	493	0
NC_001802.1	494	0
NC_001802.1	495	0
NC_001802.1	496	0
NC_001802.1	497	0
NC_001802.1	498	0
NC_001802.1	499	0
NC_001802.1	500	0
NC_001802.1	501	0
NC_001802.1	502	0
NC_001802.1	503	0
NC_001802.1	504	0
NC_001802.1	505	0
NC_001802.1	506	0
NC_001802.1	507	0
NC_001802.1	508	0
NC_001802.1	509	0
NC_001802.1	510	0
NC_001802.1	511	0
NC_001802.1	512	0
NC_001802.1	513	0
NC_001802.1	514	0
NC_001802.1	515	0
NC_001802.1	516	0
NC_001802.1	517	0
NC_001802.1	518	0
NC_001802.1	519	0
NC_001802.1	520	0
NC_001802.1	521	0
NC_001802.1	522	0
NC_001802.1	523	0
NC_001802.1	524	0
NC_001802.1	525	0
NC_001802.1	526	0
NC_001802.1	527	0
NC_001802.1	528	0
NC_001802.1	529	0
NC_001802.1	530	0
NC_001802.1	531	0
NC_001802.1	532	0
NC_001802.1	533	0
NC_001802.1	534	0
NC_001802.1	535	0
NC_001802.1	536	0
NC_001802.1	537	0
NC_001802.1	538	0
NC_001802.1	539	0
NC_001802.1	540	0
NC_001802.1	541	0
NC_001802.1	542	0
NC_001802.1	543	0
NC_001802.1	544	0
NC_001802.1	545	0
NC_001802.1	546	0
NC_001802.1	547	0
NC_001802.1	548	0
NC_001802.1	549	0
NC_001802.1	550	0
NC_001802.1	551	0
NC_001802.1	552	0
NC_001802.1	553	0
NC_001802.1	554	0
NC_001802.1	555	0
NC_001802.1	556	0
NC_001802.1	557	0
NC_001802.1	558	0
NC_001802.1	559	0
NC_001802.1	560	0
NC_001802.1	561	0
NC_001802.1	562	0
NC_001802.1	563	0
NC_001802.1	564	0
NC_001802.1	565	0
NC_001802.1	566	0
NC_001802.1	567	0
NC_001802.1	568	0
NC_001802.1	569	0
NC_001802.1	570	0
NC_001802.1	571	0
NC_001802.1	572	0
NC_001802.1	573	0
NC_001802.1	574	0
NC_001802.1	575	0
NC_001802.1	576	0
NC_001802.1	577	0
NC_001802.1	578	0
NC_001802.1	579	0
NC_001802.1	580	0
NC_001802.1	581	0
NC_001802.1	582	0
NC_001802.1	583	0
NC_001802.1	584	0
NC_001802.1	585	0
NC_001802.1	586	0
NC_001802.1	587	0
NC_001802.1	588	0
NC_001802.1	589	0
NC_001802.1	590	0
NC_001802.1	591	0
NC_001802.1	592	0
NC_001802.1	593	0
NC_001802.1	594	0
NC_001802.1	595	0
NC_001802.1	596	0
NC_001802.1	597	0
NC_001802.1	598	0
NC_001802.1	599	0
NC_001802.1	600	0
NC_001802.1	601	0
NC_001802.1	602	0
NC_001802.1	603	0
NC_001802.1	604	0
NC_001802.1	605	0
NC_001802.1	606	0
NC_001802.1	607	0
NC_001802.1	608	0
NC_001802.1	609	0
NC_001802.1	610	0
NC_001802.1	611	0
NC_001802.1	612	0
NC_001802.1	613	0
NC_001802.1	614	0
NC_001802.1	615	0
NC_001802.1	616	0
NC_001802.1	617	0
NC_001802.1	618	0
NC_001802.1	619	0
NC_001802.1	620	0
NC_001802.1	621	0
NC_001802.1	622	0
NC_001802.1	623	0
NC_001802.1	624	0
NC_001802.1	625	0
NC_001802.1	626	0
NC_001802.1	627	0
NC_001802.1	628	0
NC_001802.1	629	0
NC_001802.1	630	0
NC_001802.1	631	0
NC_001802.1	632	0
NC_001802.1	633	0
NC_001802.1	634	0
NC_001802.1	635	0
NC_001802.1	636	0
NC_001802.1	637	0
NC_001802.1	638	0
NC_001802.1	639	0
NC_001802.1	640	0
NC_001802.1	641	0
NC_001802.1	642	0
NC_001802.1	643	0
NC_001802.1	644	0
NC_001802.1	645	0
NC_001802.1	646	0
NC_001802.1	647	0
NC_001802.1	648	0
NC_001802.1	649	0
NC_001802.1	650	0
NC_001802.1	651	0
NC_001802.1	652	0
NC_001802.1	653	0
NC_001802.1	654	0
NC_001802.1	655	0
NC_001802.1	656	0
NC_001802.1	657	0
NC_001802.1	658	0
NC_001802.1	659	0
NC_001802.1	660	0
NC_001802.1	661	0
NC_001802.1	662	0
NC_001802.1	663	0
NC_001802.1	664	0
NC_001802.1	665	0
NC_001802.1	666	0
NC_001802.1	667	0
NC_001802.1	668	0
NC_001802.1	669	0
NC_001802.1	670	0
NC_001802.1	671	0
NC_001802.1	672	0
NC_001802.1	673	0
NC_001802.1	674	0
NC_001802.1	675	0
NC_001802.1	676	0
NC_001802.1	677	0
NC_001802.1	678	0
NC_001802.1	679	0
NC_001802.1	680	0
NC_001802.1	681	0
NC_001802.1	682	0
NC_001802.1	683	0
NC_001802.1	684	0
NC_001802.1	685	0
NC_001802.1	686	0
NC_001802.1	687	0
NC_001802.1	688	0
NC_001802.1	689	0
NC_001802.1	690	0
NC_001802.1	691	0
NC_001802.1	692	0
NC_001802.1	693	0
NC_001802.1	694	0
NC_001802.1	695	0
NC_001802.1	696	0
NC_001802.1	697	0
NC_001802.1	698	0
NC_001802.1	699	0
NC_001802.1	700	0
NC_001802.1	701	0
NC_001802.1	702	0
NC_001802.1	703	0
NC_001802.1	704	0
NC_001802.1	705	0
NC_001802.1	706	0
NC_001802.1	707	0
NC_001802.1	708	0
NC_001802.1	709	0
NC_001802.1	710	0
NC_001802.1	711	0
NC_001802.1	712	0
NC_001802.1	713	0
NC_001802.1	714	0
NC_001802.1	715	0
NC_001802.1	716	0
NC_001802.1	717	0
NC_001802.1	718	0
NC_001802.1	719	0
NC_001802.1	720	0
NC_001802.1	721	0
NC_001802.1	722	0
NC_001802.1	723	0
NC_001802.1	724	0
NC_001802.1	725	0
NC_001802.1	726	0
NC_001802.1	727	0
NC_001802.1	728	0
NC_001802.1	729	0
NC_001802.1	730	0
NC_001802.1	731	0
NC_001802.1	732	0
NC_001802.1	733	0
NC_001802.1	734	0
NC_001802.1	735	0
NC_001802.1	736	0
NC_001802.1	737	0
NC_001802.1	738	0
NC_001802.1	739	0
NC_001802.1	740	0
NC_001802.1	741	0
NC_001802.1	742	0
NC_001802.1	743	0
NC_001802.1	744	0
NC_001802.1	745	0
NC_001802.1	746	0
NC_001802.1	747	0
NC_001802.1	748	0
NC_001802.1	749	0
NC_001802.1	750	0
NC_001802.1	751	0
NC_001802.1	752	0
NC_001802.1	753	0
NC_001802.1	754	0
NC_001802.1	755	0
NC_001802.1	756	0
NC_001802.1	757	0
NC_001802.1	758	0
NC_001802.1	759	0
NC_001802.1	760	0
NC_001802.1	761	0
NC_001802.1	762	0
NC_001802.1	763	0
NC_001802.1	764	0
NC_001802.1	765	0
NC_001802.1	766	0
NC_001802.1	767	0
NC_001802.1	768	0
NC_001802.1	769	0
NC_001802.1	770	0
NC_001802.1	771	0
NC_001802.1	772	0
NC_001802.1	773	0
NC_001802.1	774	0
NC_001802.1	775	0
NC_001802.1	776	0
NC_001802.1	777	0
NC_001802.1	778	0
NC_001802.1	779	0
NC_001802.1	780	0
NC_001802.1	781	0
NC_001802.1	782	0
NC_001802.1	783	0
NC_001802.1	784	0
NC_001802.1	785	0
NC_001802.1	786	2
NC_001802.1	787	2
NC_001802.1	788	3
NC_001802.1	789	8
NC_001802.1	790	28
NC_001802.1	791	28
NC_001802.1	792	28
NC_001802.1	793	29
NC_001802.1	794	29
NC_001802.1	795	30
NC_001802.1	796	30
NC_001802.1	797	30
NC_001802.1	798	31
NC_001802.1	799	31
NC_001802.1	800	31
NC_001802.1	801	31
NC_001802.1	802	31
NC_001802.1	803	31
NC_001802.1	804	31
NC_001802.1	805	31
NC_001802.1	806	31
NC_001802.1	807	31
NC_001802.1	808	31
NC_001802.1	809	31
NC_001802.1	810	31
NC_001802.1	811	31
NC_001802.1	812	31
NC_001802.1	813	31
NC_001802.1	814	31
NC_001802.1	815	31
NC_001802.1	816	31
NC_001802.1	817	31
NC_001802.1	818	31
NC_001802.1	819	31
NC_001802.1	820	31
NC_001802.1	821	31
NC_001802.1	822	31
NC_001802.1	823	31
NC_001802.1	824	31
NC_001802.1	825	31
NC_001802.1	826	31
NC_001802.1	827	31
NC_001802.1	828	31
NC_001802.1	829	31
NC_001802.1	830	31
NC_001802.1	831	31
NC_001802.1	832	31
NC_001802.1	833	31
NC_001802.1	834	31
NC_001802.1	835	31
NC_001802.1	836	31
NC_001802.1	837	31
NC_001802.1	838	31
NC_001802.1	839	31
NC_001802.1	840	31
NC_001802.1	841	31
NC_001802.1	842	31
NC_001802.1	843	31
NC_001802.1	844	31
NC_001802.1	845	31
NC_001802.1	846	31
NC_001802.1	847	31
NC_001802.1	848	31
NC_001802.1	849	31
NC_001802.1	850	31
NC_001802.1	851	31
NC_001802.1	852	31
NC_001802.1	853	31
NC_001802.1	854	31
NC_001802.1	855	31
NC_001802.1	856	31
NC_001802.1	857	31
NC_001802.1	858	31
NC_001802.1	859	31
NC_001802.1	860	31
NC_001802.1	861	31
NC_001802.1	862	31
NC_001802.1	863	31
NC_001802.1	864	31
NC_001802.1	865	31
NC_001802.1	866	31
NC_001802.1	867	31
NC_001802.1	868	31
NC_001802.1	869	31
NC_001802.1	870	31
NC_001802.1	871	31
NC_001802.1	872	31
NC_001802.1	873	31
NC_001802.1	874	31
NC_001802.1	875	31
NC_001802.1	876	31
NC_001802.1	877	31
NC_001802.1	878	31
NC_001802.1	879	31
NC_001802.1	880	31
NC_001802.1	881	31
NC_001802.1	882	31
NC_001802.1	883	31
NC_001802.1	884	31
NC_001802.1	885	31
NC_001802.1	886	31
NC_001802.1	887	31
NC_001802.1	888	31
NC_001802.1	889	31
NC_001802.1	890	31
NC_001802.1	891	31
NC_001802.1	892	31
NC_001802.1	893	31
NC_001802.1	894	31
NC_001802.1	895	31
NC_001802.1	896	31
NC_001802.1	897	31
NC_001802.1	898	31
NC_001802.1	899	31
NC_001802.1	900	31
NC_001802.1	901	31
NC_001802.1	902	31
NC_001802.1	903	31
NC_001802.1	904	31
NC_001802.1	905	31
NC_001802.1	906	31
NC_001802.1	907	31
NC_001802.1	908	31
NC_001802.1	909	31
NC_001802.1	910	31
NC_001802.1	911	31
NC_001802.1	912	31
NC_001802.1	913	31
NC_001802.1	914	31
NC_001802.1	915	31
NC_001802.1	916	31
NC_001802.1	917	31
NC_001802.1	918	31
NC_001802.1	919	31
NC_001802.1	920	31
NC_001802.1	921	31
NC_001802.1	922	31
NC_001802.1	923	31
NC_001802.1	924	31
NC_001802.1	925	31
NC_001802.1	926	31
NC_001802.1	927	31
NC_001802.1	928	31
NC_001802.1	929	31
NC_001802.1	930	31
NC_001802.1	931	31
NC_001802.1	932	31
NC_001802.1	933	31
NC_001802.1	934	31
NC_001802.1	935	31
NC_001802.1	936	31
NC_001802.1	937	31
NC_001802.1	938	31
NC_001802.1	939	31
NC_001802.1	940	31
NC_001802.1	941	31
NC_001802.1	942	31
NC_001802.1	943	31
NC_001802.1	944	31
NC_001802.1	945	31
NC_001802.1	946	31
NC_001802.1	947	31
NC_001802.1	948	31
NC_001802.1	949	31
NC_001802.1	950	31
NC_001802.1	951	31
NC_001802.1	952	31
NC_001802.1	953	31
NC_001802.1	954	31
NC_001802.1	955	31
NC_001802.1	956	31
NC_001802.1	957	31
NC_001802.1	958	31
NC_001802.1	959	31
NC_001802.1	960	31
NC_001802.1	961	31
NC_001802.1	962	31
NC_001802.1	963	31
NC_001802.1	964	31
NC_001802.1	965	31
NC_001802.1	966	31
NC_001802.1	967	31
NC_001802.1	968	30
NC_001802.1	969	30
NC_001802.1	970	30
NC_001802.1	971	30
NC_001802.1	972	30
NC_001802.1	973	30
NC_001802.1	974	31
NC_001802.1	975	33
NC_001802.1	976	33
NC_001802.1	977	33
NC_001802.1	978	33
NC_001802.1	979	33
NC_001802.1	980	33
NC_001802.1	981	33
NC_001802.1	982	33
NC_001802.1	983	33
NC_001802.1	984	33
NC_001802.1	985	33
NC_001802.1	986	33
NC_001802.1	987	33
NC_001802.1	988	33
NC_001802.1	989	33
NC_001802.1	990	33
NC_001802.1	991	33
NC_001802.1	992	34
NC_001802.1	993	34
NC_001802.1	994	37
NC_001802.1	995	38
NC_001802.1	996	39
NC_001802.1	997	39
NC_001802.1	998	39
NC_001802.1	999	39
NC_001802.1	1000	39
NC_001802.1	1001	37
NC_001802.1	1002	37
NC_001802.1	1003	35
NC_001802.1	1004	35
NC_001802.1	1005	35
NC_001802.1	1006	35
NC_001802.1	1007	35
NC_001802.1	1008	35
NC_001802.1	1009	35
NC_001802.1	1010	35
NC_001802.1	1011	35
NC_001802.1	1012	35
NC_001802.1	1013	35
NC_001802.1	1014	35
NC_001802.1	1015	35
NC_001802.1	1016	35
NC_001802.1	1017	35
NC_001802.1	1018	35
NC_001802.1	1019	35
NC_001802.1	1020	35
NC_001802.1	1021	35
NC_001802.1	1022	35
NC_001802.1	1023	35
NC_001802.1	1024	35
NC_001802.1	1025	35
NC_001802.1	1026	35
NC_001802.1	1027	35
NC_001802.1	1028	35
NC_001802.1	1029	35
NC_001802.1	1030	36
NC_001802.1	1031	36
NC_001802.1	1032	36
NC_001802.1	1033	36
NC_001802.1	1034	36
NC_001802.1	1035	36
NC_001802.1	1036	36
NC_001802.1	1037	36
NC_001802.1	1038	36
NC_001802.1	1039	36
NC_001802.1	1040	36
NC_001802.1	1041	36
NC_001802.1	1042	36
NC_001802.1	1043	36
NC_001802.1	1044	36
NC_001802.1	1045	36
NC_001802.1	1046	36
NC_001802.1	1047	36
NC_001802.1	1048	36
NC_001802.1	1049	36
NC_001802.1	1050	36
NC_001802.1	1051	35
NC_001802.1	1052	35
NC_001802.1	1053	12
NC_001802.1	1054	12
NC_001802.1	1055	12
NC_001802.1	1056	12
NC_001802.1	1057	12
NC_001802.1	1058	12
NC_001802.1	1059	11
NC_001802.1	1060	11
NC_001802.1	1061	10
NC_001802.1	1062	10
NC_001802.1	1063	10
NC_001802.1	1064	10
NC_001802.1	1065	10
NC_001802.1	1066	10
NC_001802.1	1067	10
NC_001802.1	1068	10
NC_001802.1	1069	10
NC_001802.1	1070	10
NC_001802.1	1071	10
NC_001802.1	1072	10
NC_001802.1	1073	10
NC_001802.1	1074	19
NC_001802.1	1075	19
NC_001802.1	1076	19
NC_001802.1	1077	19
NC_001802.1	1078	19
NC_001802.1	1079	19
NC_001802.1	1080	19
NC_001802.1	1081	20
NC_001802.1	1082	20
NC_001802.1	1083	20
NC_001802.1	1084	20
NC_001802.1	1085	20
NC_001802.1	1086	20
NC_001802.1	1087	20
NC_001802.1	1088	20
NC_001802.1	1089	20
NC_001802.1	1090	20
NC_001802.1	1091	20
NC_001802.1	1092	20
NC_001802.1	1093	20
NC_001802.1	1094	20
NC_001802.1	1095	20
NC_001802.1	1096	20
NC_001802.1	1097	20
NC_001802.1	1098	20
NC_001802.1	1099	20
NC_001802.1	1100	20
NC_001802.1	1101	20
NC_001802.1	1102	20
NC_001802.1	1103	20
NC_001802.1	1104	20
NC_001802.1	1105	20
NC_001802.1	1106	20
NC_001802.1	1107	20
NC_001802.1	1108	20
NC_001802.1	1109	20
NC_001802.1	1110	20
NC_001802.1	1111	20
NC_001802.1	1112	20
NC_001802.1	1113	20
NC_001802.1	1114	20
NC_001802.1	1115	20
NC_001802.1	1116	20
NC_001802.1	1117	20
NC_001802.1	1118	20
NC_001802.1	1119	20
NC_001802.1	1120	20
NC_001802.1	1121	20
NC_001802.1	1122	20
NC_001802.1	1123	20
NC_001802.1	1124	20
NC_001802.1	1125	20
NC_001802.1	1126	20
NC_001802.1	1127	20
NC_001802.1	1128	20
NC_001802.1	1129	20
NC_001802.1	1130	20
NC_001802.1	1131	20
NC_001802.1	1132	20
NC_001802.1	1133	20
NC_001802.1	1134	20
NC_001802.1	1135	20
NC_001802.1	1136	20
NC_001802.1	1137	20
NC_001802.1	1138	14
NC_001802.1	1139	14
NC_001802.1	1140	10
NC_001802.1	1141	10
NC_001802.1	1142	10
NC_001802.1	1143	10
NC_001802.1	1144	10
NC_001802.1	1145	10
NC_001802.1	1146	10
NC_001802.1	1147	10
NC_001802.1	1148	10
NC_001802.1	1149	10
NC_001802.1	1150	10
NC_001802.1	1151	10
